transaction_id,invoice_date,year,month,month_name,quarter,customer_id,customer_name,customer_type,invoice_number,due_date,invoice_amount,amount_paid,outstanding_balance,payment_date,days_to_payment,payment_status,credit_days,financial_year,days_overdue,aging_bucket,collection_efficiency_%
AC002028,2024-03-31,2024,3,March,Q1,C085,Sunita Garg,Wholesaler,MINV-02028,2024-04-30,26162.75,26162.75,0.0,2024-04-29,29.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC002029,2024-04-30,2024,4,April,Q2,C085,Sunita Garg,Wholesaler,MINV-02029,2024-05-30,35009.07,35009.07,0.0,2024-05-16,16.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002030,2024-05-31,2024,5,May,Q2,C085,Sunita Garg,Wholesaler,MINV-02030,2024-06-30,21782.28,21782.28,0.0,2024-06-17,17.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002031,2024-06-30,2024,6,June,Q2,C085,Sunita Garg,Wholesaler,MINV-02031,2024-07-30,20040.47,20040.47,0.0,2024-07-26,26.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002032,2024-07-31,2024,7,July,Q3,C085,Sunita Garg,Wholesaler,MINV-02032,2024-08-30,35673.72,35673.72,0.0,2024-08-19,19.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002033,2024-08-31,2024,8,August,Q3,C085,Sunita Garg,Wholesaler,MINV-02033,2024-09-30,42324.53,42324.53,0.0,2024-10-02,32.0,Paid Late,30,FY2024-25,0,Not OverDue,100.0
AC002034,2024-09-30,2024,9,September,Q3,C085,Sunita Garg,Wholesaler,MINV-02034,2024-10-30,42134.21,19898.28,22235.93,,,OverDue,30,FY2024-25,152,90+ Days,47.23
AC002035,2024-10-31,2024,10,October,Q4,C085,Sunita Garg,Wholesaler,MINV-02035,2024-11-30,50710.03,50710.03,0.0,2024-11-20,20.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002036,2024-11-30,2024,11,November,Q4,C085,Sunita Garg,Wholesaler,MINV-02036,2024-12-30,42511.65,42511.65,0.0,2024-12-31,31.0,Paid Late,30,FY2024-25,0,Not OverDue,100.0
AC002037,2024-12-31,2024,12,December,Q4,C085,Sunita Garg,Wholesaler,MINV-02037,2025-01-30,54472.14,54472.14,0.0,2025-01-15,15.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002038,2025-01-31,2025,1,January,Q1,C085,Sunita Garg,Wholesaler,MINV-02038,2025-03-02,24736.74,24736.74,0.0,2025-02-28,28.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002039,2025-02-28,2025,2,February,Q1,C085,Sunita Garg,Wholesaler,MINV-02039,2025-03-30,32855.31,59.46,32795.85,,,OverDue,30,FY2024-25,1,1-30 Days,0.18
AC002040,2025-03-31,2025,3,March,Q1,C085,Sunita Garg,Wholesaler,MINV-02040,2025-04-30,20875.02,20875.02,0.0,2025-04-22,22.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002041,2023-04-30,2023,4,April,Q2,C086,Anita Bansal,Hotel/Restaurant,MINV-02041,2023-05-15,29018.18,29018.18,0.0,2023-05-09,9.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002042,2023-05-31,2023,5,May,Q2,C086,Anita Bansal,Hotel/Restaurant,MINV-02042,2023-06-15,42071.12,42071.12,0.0,2023-06-11,11.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002043,2023-06-30,2023,6,June,Q2,C086,Anita Bansal,Hotel/Restaurant,MINV-02043,2023-07-15,25505.99,25505.99,0.0,2023-07-18,18.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC002044,2023-07-31,2023,7,July,Q3,C086,Anita Bansal,Hotel/Restaurant,MINV-02044,2023-08-15,16949.39,2277.75,14671.64,,,OverDue,15,FY2023-24,594,90+ Days,13.44
AC002045,2023-08-31,2023,8,August,Q3,C086,Anita Bansal,Hotel/Restaurant,MINV-02045,2023-09-15,18424.55,18424.55,0.0,2023-09-06,6.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002046,2023-09-30,2023,9,September,Q3,C086,Anita Bansal,Hotel/Restaurant,MINV-02046,2023-10-15,33671.93,442.5,33229.43,,,OverDue,15,FY2023-24,533,90+ Days,1.31
AC002047,2023-10-31,2023,10,October,Q4,C086,Anita Bansal,Hotel/Restaurant,MINV-02047,2023-11-15,25154.48,25154.48,0.0,2023-11-11,11.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002048,2023-11-30,2023,11,November,Q4,C086,Anita Bansal,Hotel/Restaurant,MINV-02048,2023-12-15,9615.94,9615.94,0.0,2023-12-09,9.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002049,2023-12-31,2023,12,December,Q4,C086,Anita Bansal,Hotel/Restaurant,MINV-02049,2024-01-15,21540.73,7990.84,13549.89,,,OverDue,15,FY2023-24,441,90+ Days,37.1
AC002050,2024-01-31,2024,1,January,Q1,C086,Anita Bansal,Hotel/Restaurant,MINV-02050,2024-02-15,53155.77,53155.77,0.0,2024-02-09,9.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002051,2024-02-29,2024,2,February,Q1,C086,Anita Bansal,Hotel/Restaurant,MINV-02051,2024-03-15,40644.66,40644.66,0.0,2024-03-10,10.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002052,2024-03-31,2024,3,March,Q1,C086,Anita Bansal,Hotel/Restaurant,MINV-02052,2024-04-15,3809.81,3809.81,0.0,2024-04-20,20.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC002053,2024-04-30,2024,4,April,Q2,C086,Anita Bansal,Hotel/Restaurant,MINV-02053,2024-05-15,30561.78,30561.78,0.0,2024-05-11,11.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002054,2024-05-31,2024,5,May,Q2,C086,Anita Bansal,Hotel/Restaurant,MINV-02054,2024-06-15,45150.96,45150.96,0.0,2024-06-14,14.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002055,2024-06-30,2024,6,June,Q2,C086,Anita Bansal,Hotel/Restaurant,MINV-02055,2024-07-15,29447.75,29447.75,0.0,2024-07-11,11.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002056,2024-07-31,2024,7,July,Q3,C086,Anita Bansal,Hotel/Restaurant,MINV-02056,2024-08-15,34362.88,34362.88,0.0,2024-08-06,6.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002057,2024-08-31,2024,8,August,Q3,C086,Anita Bansal,Hotel/Restaurant,MINV-02057,2024-09-15,17622.25,1385.55,16236.7,,,OverDue,15,FY2024-25,197,90+ Days,7.86
AC002058,2024-10-31,2024,10,October,Q4,C086,Anita Bansal,Hotel/Restaurant,MINV-02058,2024-11-15,38034.82,38034.82,0.0,2024-11-03,3.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002059,2024-11-30,2024,11,November,Q4,C086,Anita Bansal,Hotel/Restaurant,MINV-02059,2024-12-15,33311.07,10553.57,22757.5,,,OverDue,15,FY2024-25,106,90+ Days,31.68
AC002060,2024-12-31,2024,12,December,Q4,C086,Anita Bansal,Hotel/Restaurant,MINV-02060,2025-01-15,50617.09,18493.7,32123.39,,,OverDue,15,FY2024-25,75,61-90 Days,36.54
AC002061,2025-01-31,2025,1,January,Q1,C086,Anita Bansal,Hotel/Restaurant,MINV-02061,2025-02-15,26769.12,9044.26,17724.86,,,OverDue,15,FY2024-25,44,31-60 Days,33.79
AC002062,2025-02-28,2025,2,February,Q1,C086,Anita Bansal,Hotel/Restaurant,MINV-02062,2025-03-15,41032.29,41032.29,0.0,2025-03-14,14.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002063,2025-03-31,2025,3,March,Q1,C086,Anita Bansal,Hotel/Restaurant,MINV-02063,2025-04-15,16770.18,16770.18,0.0,2025-04-17,17.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC002064,2023-04-30,2023,4,April,Q2,C087,Suresh Rajput,Retailer,MINV-02064,2023-05-15,24900.4,24900.4,0.0,2023-05-07,7.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002065,2023-05-31,2023,5,May,Q2,C087,Suresh Rajput,Retailer,MINV-02065,2023-06-15,40716.33,40716.33,0.0,2023-06-14,14.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002066,2023-06-30,2023,6,June,Q2,C087,Suresh Rajput,Retailer,MINV-02066,2023-07-15,28805.03,28805.03,0.0,2023-07-10,10.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002067,2023-07-31,2023,7,July,Q3,C087,Suresh Rajput,Retailer,MINV-02067,2023-08-15,56499.6,56499.6,0.0,2023-08-18,18.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC002068,2023-08-31,2023,8,August,Q3,C087,Suresh Rajput,Retailer,MINV-02068,2023-09-15,21169.64,21169.64,0.0,2023-09-09,9.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002069,2023-09-30,2023,9,September,Q3,C087,Suresh Rajput,Retailer,MINV-02069,2023-10-15,46300.7,46300.7,0.0,2023-10-13,13.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002070,2023-10-31,2023,10,October,Q4,C087,Suresh Rajput,Retailer,MINV-02070,2023-11-15,26869.49,26869.49,0.0,2023-11-06,6.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002071,2023-11-30,2023,11,November,Q4,C087,Suresh Rajput,Retailer,MINV-02071,2023-12-15,18284.63,4457.93,13826.7,,,OverDue,15,FY2023-24,472,90+ Days,24.38
AC002072,2023-12-31,2023,12,December,Q4,C087,Suresh Rajput,Retailer,MINV-02072,2024-01-15,20003.24,20003.24,0.0,2024-01-21,21.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC002073,2024-01-31,2024,1,January,Q1,C087,Suresh Rajput,Retailer,MINV-02073,2024-02-15,34269.42,34269.42,0.0,2024-02-12,12.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002074,2024-02-29,2024,2,February,Q1,C087,Suresh Rajput,Retailer,MINV-02074,2024-03-15,33928.56,3854.3,30074.26,,,OverDue,15,FY2023-24,381,90+ Days,11.36
AC002075,2024-03-31,2024,3,March,Q1,C087,Suresh Rajput,Retailer,MINV-02075,2024-04-15,21441.2,8000.26,13440.94,,,OverDue,15,FY2023-24,350,90+ Days,37.31
AC002076,2024-04-30,2024,4,April,Q2,C087,Suresh Rajput,Retailer,MINV-02076,2024-05-15,26933.39,26933.39,0.0,2024-05-10,10.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002077,2024-05-31,2024,5,May,Q2,C087,Suresh Rajput,Retailer,MINV-02077,2024-06-15,33984.52,33984.52,0.0,2024-06-08,8.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002078,2024-06-30,2024,6,June,Q2,C087,Suresh Rajput,Retailer,MINV-02078,2024-07-15,11862.51,11862.51,0.0,2024-07-08,8.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002079,2024-07-31,2024,7,July,Q3,C087,Suresh Rajput,Retailer,MINV-02079,2024-08-15,34236.42,34236.42,0.0,2024-08-09,9.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002080,2024-08-31,2024,8,August,Q3,C087,Suresh Rajput,Retailer,MINV-02080,2024-09-15,31066.6,31066.6,0.0,2024-09-12,12.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002081,2024-09-30,2024,9,September,Q3,C087,Suresh Rajput,Retailer,MINV-02081,2024-10-15,25015.63,25015.63,0.0,2024-10-14,14.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002082,2024-10-31,2024,10,October,Q4,C087,Suresh Rajput,Retailer,MINV-02082,2024-11-15,48954.56,48954.56,0.0,2024-11-14,14.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002083,2024-11-30,2024,11,November,Q4,C087,Suresh Rajput,Retailer,MINV-02083,2024-12-15,45758.3,45758.3,0.0,2024-12-20,20.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC002084,2024-12-31,2024,12,December,Q4,C087,Suresh Rajput,Retailer,MINV-02084,2025-01-15,36583.58,36583.58,0.0,2025-01-09,9.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002085,2025-01-31,2025,1,January,Q1,C087,Suresh Rajput,Retailer,MINV-02085,2025-02-15,58006.47,58006.47,0.0,2025-02-09,9.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002086,2025-02-28,2025,2,February,Q1,C087,Suresh Rajput,Retailer,MINV-02086,2025-03-15,36041.25,36041.25,0.0,2025-03-11,11.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002087,2025-03-31,2025,3,March,Q1,C087,Suresh Rajput,Retailer,MINV-02087,2025-04-15,49060.96,49060.96,0.0,2025-04-09,9.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002088,2023-04-30,2023,4,April,Q2,C088,Vijay Verma,Wholesaler,MINV-02088,2023-05-30,25200.06,25200.06,0.0,2023-05-22,22.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC002089,2023-05-31,2023,5,May,Q2,C088,Vijay Verma,Wholesaler,MINV-02089,2023-06-30,25697.12,25697.12,0.0,2023-06-17,17.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC002090,2023-06-30,2023,6,June,Q2,C088,Vijay Verma,Wholesaler,MINV-02090,2023-07-30,49729.26,49729.26,0.0,2023-07-16,16.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC002091,2023-07-31,2023,7,July,Q3,C088,Vijay Verma,Wholesaler,MINV-02091,2023-08-30,15491.81,15491.81,0.0,2023-09-04,35.0,Paid Late,30,FY2023-24,0,Not OverDue,100.0
AC002092,2023-08-31,2023,8,August,Q3,C088,Vijay Verma,Wholesaler,MINV-02092,2023-09-30,30405.28,30405.28,0.0,2023-09-20,20.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC002093,2023-09-30,2023,9,September,Q3,C088,Vijay Verma,Wholesaler,MINV-02093,2023-10-30,37253.81,37253.81,0.0,2023-10-16,16.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC002094,2023-10-31,2023,10,October,Q4,C088,Vijay Verma,Wholesaler,MINV-02094,2023-11-30,11357.2,11357.2,0.0,2023-11-24,24.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC002095,2023-11-30,2023,11,November,Q4,C088,Vijay Verma,Wholesaler,MINV-02095,2023-12-30,81701.35,27844.29,53857.06,,,OverDue,30,FY2023-24,457,90+ Days,34.08
AC002096,2023-12-31,2023,12,December,Q4,C088,Vijay Verma,Wholesaler,MINV-02096,2024-01-30,33728.41,33728.41,0.0,2024-01-26,26.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC002097,2024-01-31,2024,1,January,Q1,C088,Vijay Verma,Wholesaler,MINV-02097,2024-03-01,7753.89,7753.89,0.0,2024-03-07,36.0,Paid Late,30,FY2023-24,0,Not OverDue,100.0
AC002098,2024-02-29,2024,2,February,Q1,C088,Vijay Verma,Wholesaler,MINV-02098,2024-03-30,34730.1,34730.1,0.0,2024-03-26,26.0,Paid,30,FY2023-24,0,Not OverDue,100.0
AC002099,2024-03-31,2024,3,March,Q1,C088,Vijay Verma,Wholesaler,MINV-02099,2024-04-30,34942.31,259.43,34682.88,,,OverDue,30,FY2023-24,335,90+ Days,0.74
AC002100,2024-04-30,2024,4,April,Q2,C088,Vijay Verma,Wholesaler,MINV-02100,2024-05-30,50503.57,50503.57,0.0,2024-06-02,33.0,Paid Late,30,FY2024-25,0,Not OverDue,100.0
AC002101,2024-05-31,2024,5,May,Q2,C088,Vijay Verma,Wholesaler,MINV-02101,2024-06-30,27082.48,27082.48,0.0,2024-06-06,6.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002102,2024-06-30,2024,6,June,Q2,C088,Vijay Verma,Wholesaler,MINV-02102,2024-07-30,20194.46,20194.46,0.0,2024-07-31,31.0,Paid Late,30,FY2024-25,0,Not OverDue,100.0
AC002103,2024-07-31,2024,7,July,Q3,C088,Vijay Verma,Wholesaler,MINV-02103,2024-08-30,21723.51,21723.51,0.0,2024-08-19,19.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002104,2024-08-31,2024,8,August,Q3,C088,Vijay Verma,Wholesaler,MINV-02104,2024-09-30,19992.28,4440.83,15551.45,,,OverDue,30,FY2024-25,182,90+ Days,22.21
AC002105,2024-09-30,2024,9,September,Q3,C088,Vijay Verma,Wholesaler,MINV-02105,2024-10-30,36398.96,36398.96,0.0,2024-10-09,9.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002106,2024-10-31,2024,10,October,Q4,C088,Vijay Verma,Wholesaler,MINV-02106,2024-11-30,33208.42,11784.73,21423.69,,,OverDue,30,FY2024-25,121,90+ Days,35.49
AC002107,2024-11-30,2024,11,November,Q4,C088,Vijay Verma,Wholesaler,MINV-02107,2024-12-30,38707.6,38707.6,0.0,2024-12-17,17.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002108,2024-12-31,2024,12,December,Q4,C088,Vijay Verma,Wholesaler,MINV-02108,2025-01-30,24343.69,24343.69,0.0,2025-01-16,16.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002109,2025-01-31,2025,1,January,Q1,C088,Vijay Verma,Wholesaler,MINV-02109,2025-03-02,43015.02,43015.02,0.0,2025-02-22,22.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002110,2025-02-28,2025,2,February,Q1,C088,Vijay Verma,Wholesaler,MINV-02110,2025-03-30,9561.76,1889.73,7672.03,,,OverDue,30,FY2024-25,1,1-30 Days,19.76
AC002111,2025-03-31,2025,3,March,Q1,C088,Vijay Verma,Wholesaler,MINV-02111,2025-04-30,32851.95,32851.95,0.0,2025-04-28,28.0,Paid,30,FY2024-25,0,Not OverDue,100.0
AC002112,2023-04-30,2023,4,April,Q2,C089,Rohit Rao,Retailer,MINV-02112,2023-05-15,27005.65,4505.51,22500.14,,,OverDue,15,FY2023-24,686,90+ Days,16.68
AC002113,2023-05-31,2023,5,May,Q2,C089,Rohit Rao,Retailer,MINV-02113,2023-06-15,47172.39,47172.39,0.0,2023-06-08,8.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002114,2023-06-30,2023,6,June,Q2,C089,Rohit Rao,Retailer,MINV-02114,2023-07-15,47010.52,47010.52,0.0,2023-07-09,9.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002115,2023-07-31,2023,7,July,Q3,C089,Rohit Rao,Retailer,MINV-02115,2023-08-15,52984.81,52984.81,0.0,2023-08-12,12.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002116,2023-08-31,2023,8,August,Q3,C089,Rohit Rao,Retailer,MINV-02116,2023-09-15,13740.02,13740.02,0.0,2023-09-12,12.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002117,2023-09-30,2023,9,September,Q3,C089,Rohit Rao,Retailer,MINV-02117,2023-10-15,43331.85,43331.85,0.0,2023-10-13,13.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002118,2023-10-31,2023,10,October,Q4,C089,Rohit Rao,Retailer,MINV-02118,2023-11-15,23147.34,23147.34,0.0,2023-11-11,11.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002119,2023-11-30,2023,11,November,Q4,C089,Rohit Rao,Retailer,MINV-02119,2023-12-15,18477.2,18477.2,0.0,2023-12-08,8.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002120,2023-12-31,2023,12,December,Q4,C089,Rohit Rao,Retailer,MINV-02120,2024-01-15,29886.25,2007.54,27878.71,,,OverDue,15,FY2023-24,441,90+ Days,6.72
AC002121,2024-01-31,2024,1,January,Q1,C089,Rohit Rao,Retailer,MINV-02121,2024-02-15,22558.03,22558.03,0.0,2024-02-01,1.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002122,2024-02-29,2024,2,February,Q1,C089,Rohit Rao,Retailer,MINV-02122,2024-03-15,34488.56,34488.56,0.0,2024-03-19,19.0,Paid Late,15,FY2023-24,0,Not OverDue,100.0
AC002123,2024-03-31,2024,3,March,Q1,C089,Rohit Rao,Retailer,MINV-02123,2024-04-15,42767.98,42767.98,0.0,2024-04-11,11.0,Paid,15,FY2023-24,0,Not OverDue,100.0
AC002124,2024-04-30,2024,4,April,Q2,C089,Rohit Rao,Retailer,MINV-02124,2024-05-15,27590.51,27590.51,0.0,2024-05-20,20.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC002125,2024-05-31,2024,5,May,Q2,C089,Rohit Rao,Retailer,MINV-02125,2024-06-15,86681.08,86681.08,0.0,2024-06-07,7.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002126,2024-06-30,2024,6,June,Q2,C089,Rohit Rao,Retailer,MINV-02126,2024-07-15,11325.2,11325.2,0.0,2024-07-12,12.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002127,2024-07-31,2024,7,July,Q3,C089,Rohit Rao,Retailer,MINV-02127,2024-08-15,27371.11,27371.11,0.0,2024-08-15,15.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002128,2024-08-31,2024,8,August,Q3,C089,Rohit Rao,Retailer,MINV-02128,2024-09-15,34559.53,34559.53,0.0,2024-09-17,17.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC002129,2024-09-30,2024,9,September,Q3,C089,Rohit Rao,Retailer,MINV-02129,2024-10-15,21880.37,21880.37,0.0,2024-10-22,22.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC002130,2024-10-31,2024,10,October,Q4,C089,Rohit Rao,Retailer,MINV-02130,2024-11-15,24423.81,24423.81,0.0,2024-11-13,13.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002131,2024-11-30,2024,11,November,Q4,C089,Rohit Rao,Retailer,MINV-02131,2024-12-15,42759.73,42759.73,0.0,2024-12-04,4.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002132,2024-12-31,2024,12,December,Q4,C089,Rohit Rao,Retailer,MINV-02132,2025-01-15,35561.39,35561.39,0.0,2025-01-09,9.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002133,2025-01-31,2025,1,January,Q1,C089,Rohit Rao,Retailer,MINV-02133,2025-02-15,52832.02,52832.02,0.0,2025-01-31,0.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002134,2025-02-28,2025,2,February,Q1,C089,Rohit Rao,Retailer,MINV-02134,2025-03-15,26925.41,26925.41,0.0,2025-03-15,15.0,Paid,15,FY2024-25,0,Not OverDue,100.0
AC002135,2025-03-31,2025,3,March,Q1,C089,Rohit Rao,Retailer,MINV-02135,2025-04-15,34462.07,34462.07,0.0,2025-04-16,16.0,Paid Late,15,FY2024-25,0,Not OverDue,100.0
AC002136,2023-04-30,2023,4,April,Q2,C090,Priya Sharma,Institutional,MINV-02136,2023-06-14,29368.36,29368.36,0.0,2023-06-15,46.0,Paid Late,45,FY2023-24,0,Not OverDue,100.0
AC002137,2023-05-31,2023,5,May,Q2,C090,Priya Sharma,Institutional,MINV-02137,2023-07-15,40605.64,40605.64,0.0,2023-07-07,37.0,Paid,45,FY2023-24,0,Not OverDue,100.0
AC002138,2023-06-30,2023,6,June,Q2,C090,Priya Sharma,Institutional,MINV-02138,2023-08-14,14370.47,14370.47,0.0,2023-07-24,24.0,Paid,45,FY2023-24,0,Not OverDue,100.0
AC002139,2023-07-31,2023,7,July,Q3,C090,Priya Sharma,Institutional,MINV-02139,2023-09-14,17123.62,17123.62,0.0,2023-09-03,34.0,Paid,45,FY2023-24,0,Not OverDue,100.0
AC002140,2023-08-31,2023,8,August,Q3,C090,Priya Sharma,Institutional,MINV-02140,2023-10-15,20718.97,20718.97,0.0,2023-09-28,28.0,Paid,45,FY2023-24,0,Not OverDue,100.0
AC002141,2023-09-30,2023,9,September,Q3,C090,Priya Sharma,Institutional,MINV-02141,2023-11-14,16367.22,16367.22,0.0,2023-10-29,29.0,Paid,45,FY2023-24,0,Not OverDue,100.0
AC002142,2023-10-31,2023,10,October,Q4,C090,Priya Sharma,Institutional,MINV-02142,2023-12-15,44913.8,44913.8,0.0,2023-11-19,19.0,Paid,45,FY2023-24,0,Not OverDue,100.0
AC002143,2023-11-30,2023,11,November,Q4,C090,Priya Sharma,Institutional,MINV-02143,2024-01-14,26867.39,26867.39,0.0,2024-01-02,33.0,Paid,45,FY2023-24,0,Not OverDue,100.0
AC002144,2023-12-31,2023,12,December,Q4,C090,Priya Sharma,Institutional,MINV-02144,2024-02-14,59506.37,59506.37,0.0,2024-01-25,25.0,Paid,45,FY2023-24,0,Not OverDue,100.0
AC002145,2024-01-31,2024,1,January,Q1,C090,Priya Sharma,Institutional,MINV-02145,2024-03-16,25517.55,25517.55,0.0,2024-03-04,33.0,Paid,45,FY2023-24,0,Not OverDue,100.0
AC002146,2024-02-29,2024,2,February,Q1,C090,Priya Sharma,Institutional,MINV-02146,2024-04-14,12792.52,12792.52,0.0,2024-04-06,37.0,Paid,45,FY2023-24,0,Not OverDue,100.0
AC002147,2024-03-31,2024,3,March,Q1,C090,Priya Sharma,Institutional,MINV-02147,2024-05-15,22756.46,22756.46,0.0,2024-06-05,66.0,Paid Late,45,FY2023-24,0,Not OverDue,100.0
AC002148,2024-04-30,2024,4,April,Q2,C090,Priya Sharma,Institutional,MINV-02148,2024-06-14,31634.75,31634.75,0.0,2024-06-01,32.0,Paid,45,FY2024-25,0,Not OverDue,100.0
AC002149,2024-05-31,2024,5,May,Q2,C090,Priya Sharma,Institutional,MINV-02149,2024-07-15,44867.56,44867.56,0.0,2024-07-09,39.0,Paid,45,FY2024-25,0,Not OverDue,100.0
AC002150,2024-06-30,2024,6,June,Q2,C090,Priya Sharma,Institutional,MINV-02150,2024-08-14,41728.38,41728.38,0.0,2024-08-08,39.0,Paid,45,FY2024-25,0,Not OverDue,100.0
AC002151,2024-07-31,2024,7,July,Q3,C090,Priya Sharma,Institutional,MINV-02151,2024-09-14,20645.71,20645.71,0.0,2024-08-27,27.0,Paid,45,FY2024-25,0,Not OverDue,100.0
AC002152,2024-08-31,2024,8,August,Q3,C090,Priya Sharma,Institutional,MINV-02152,2024-10-15,26394.53,26394.53,0.0,2024-09-23,23.0,Paid,45,FY2024-25,0,Not OverDue,100.0
AC002153,2024-09-30,2024,9,September,Q3,C090,Priya Sharma,Institutional,MINV-02153,2024-11-14,41107.29,41107.29,0.0,2024-10-25,25.0,Paid,45,FY2024-25,0,Not OverDue,100.0
AC002154,2024-10-31,2024,10,October,Q4,C090,Priya Sharma,Institutional,MINV-02154,2024-12-15,30919.46,30919.46,0.0,2024-11-29,29.0,Paid,45,FY2024-25,0,Not OverDue,100.0
AC002155,2024-11-30,2024,11,November,Q4,C090,Priya Sharma,Institutional,MINV-02155,2025-01-14,52608.04,52608.04,0.0,2024-12-23,23.0,Paid,45,FY2024-25,0,Not OverDue,100.0
AC002156,2024-12-31,2024,12,December,Q4,C090,Priya Sharma,Institutional,MINV-02156,2025-02-14,25932.09,25932.09,0.0,2025-02-21,52.0,Paid Late,45,FY2024-25,0,Not OverDue,100.0
AC002157,2025-01-31,2025,1,January,Q1,C090,Priya Sharma,Institutional,MINV-02157,2025-03-17,33190.16,33190.16,0.0,2025-03-08,36.0,Paid,45,FY2024-25,0,Not OverDue,100.0
AC002158,2025-02-28,2025,2,February,Q1,C090,Priya Sharma,Institutional,MINV-02158,2025-04-14,29155.39,29155.39,0.0,2025-03-30,30.0,Paid,45,FY2024-25,0,Not OverDue,100.0
AC002159,2025-03-31,2025,3,March,Q1,C090,Priya Sharma,Institutional,MINV-02159,2025-05-15,25996.26,25996.26,0.0,2025-04-19,19.0,Paid,45,FY2024-25,0,Not OverDue,100.0
